RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
872,332,Benton County,county,WA,WA,"Kennewick-Richland, WA",53,005,,,,,,,,,,,,,1041.6515281070435,1054.5128197113809,1044.5976686627048,1059.2358375758035,1057.5323591019278,1075.4310746725384,1081.4444507218573,1094.1144198529348,1091.5555072136406,1084.4933974838364,1090.175015047148,1092.1533777956874,1106.4853034850696,1107.0108688358541,1132.3610011568087,1132.1212303552895,1130.4266129654977,1129.4115191461945,1132.4337844811073,1145.8826210159816,1147.0552920929224,1154.4915703491247,1162.416470576717,1151.8075005074368,1149.7218429679715,1143.7636448336345,1152.7026323112964,1158.299136988256,1171.1482806362665,1178.8245882888036,1191.9419044632937,1196.3610925963392,1198.4926679303687,1193.0860501750738,1186.1887072669763,1184.7577996180776,1179.999553645961,1191.5696369259142,1205.5374013337885,1216.5475049545425,1220.96834200138,1226.9932031147325,1239.5987687553913,1248.6935492467687,1254.2101797906591,1250.476293675154,1240.9451557899993,1240.8629388214674,1238.845226509865,1245.0637760568638,1240.9261762865813,1241.582982401316,1241.4154781272616,1253.9229508278238,1269.657346982464,1280.947254032686,1294.246843953469,1307.2729973585424,1312.2928011715383,1309.4039685728708,1311.0342735437753,1325.2038684319127,1347.9398997009048,1376.6180765445886,1416.998123406558,1435.2761190559333,1458.3636270893367,1461.1467601966974,1479.1250788700493,1487.4723716571416,1483.6818410392111,1482.4310265077754,1481.061230654895,1499.8498728620136,1532.3149778657883,1553.3675402634922,1567.502893761269,1566.4909363352933,1575.9585065252347,1587.1690995913145,1576.7376864975358,1564.4923343440016,1559.7418872142,1568.899412410274,1583.3314138821343,1613.9935199771603,1640.2061039344997,1645.3578787879105,1644.7599370456107,1645.0198681963982,1657.5737423325804,1653.298990703175,1658.6003018192532,1664.3910436248837,1663.7758968620415,1646.346471294874,1650.5144093103088,1655.143422908247,1674.5622890278926,1665.5444132842892,1671.4157494905874,1676.9908070461456,1689.9500865169,1691.083435256238,1690.5825210091732,1690.2573315178156,1684.701869103413,1692.0799343667622,1694.9921543926905,1707.8938046952228,1703.9413571093164,1712.8631871240773,1719.1736531507079,1732.3985883455655,1743.8234344760435,1753.5390508640187,1758.864506905873,1749.4074713949183,1745.3574660633485
2448,333,Muscogee County,county,GA,GA,"Columbus, GA-AL",13,215,758.251570688952,753.742229235039,758.6582490795942,761.2376492093751,765.0057537582688,764.2712852112085,766.465283876276,766.5994002850842,768.0128241561046,766.6145868354317,765.0501293491914,762.6759084828478,759.4344836534202,761.1127924185903,765.0548656986239,766.9079667113709,767.5031254781948,765.0897977733341,767.4007493165592,768.6858181176261,769.4269615828874,770.0501107751479,765.8346420804418,762.2116225406188,763.5072055915354,771.0841865897445,775.7865388394998,779.2201142327217,779.8613481329521,780.8401945133276,785.0741271766029,782.8644306415986,786.0101907131624,781.6845815886155,786.155916661328,786.2608666942908,790.6990749320473,791.5320337741807,795.5576815457746,797.8447552876568,798.199330998365,798.1731082357974,794.9998429574096,793.9973141032143,797.694554835708,801.3458807359223,807.6906173406576,806.625091734064,805.5220676737476,808.2150617907827,808.8030293908602,820.3689798595616,827.6020056136445,839.613682609384,841.3945065696203,847.4005319238997,856.4151652305875,861.1686105375929,860.8927937162736,858.1056785965814,858.9502901825051,862.7045527756412,872.6750935885658,888.8414165576658,903.3693206324174,915.9627865143166,924.0034455028252,934.0739026869011,935.3939300318588,935.2290802068284,935.225636665889,934.5833988673476,942.0850048465545,951.2691182170099,957.228534926109,970.0733674839412,983.9465042488791,1009.5623715456449,1026.215642578339,1054.1484175151372,1073.294220840126,1089.1805948038746,1085.5465811994961,1093.804809418013,1099.5801662938661,1101.8652636614954,1098.965730097222,1102.327124335969,1114.8930088520913,1127.7431377942776,1137.2754688799118,1142.1827646303673,1151.6985531320738,1149.2675648936583,1136.423196528424,1119.6331556485168,1123.413873984502,1138.556410018665,1139.8667727280356,1134.160372910977,1135.5655873192366,1143.9069760728498,1164.2693631089885,1169.229350097386,1177.3366289524593,1166.252133194403,1163.356503221781,1163.167815770019,1173.4131859390866,1188.41752622444,1201.4690783773578,1207.9627221953774,1212.5612251855225,1213.000566950496,1212.7457251575815,1221.5492296193981,1236.918132233196,1238.5505577731371,1234.0348279908335,1223.180444266238,1233.480243949433,1237.5972455504598,1255.0885251250834,1265.4323091740334,1274.2405190543157,1269.857558685931,1265.5158973964246,1268.1728244971207,1277.7764502260904,1290.475874495593,1292.0035742035743
347,334,Yuma County,county,AZ,AZ,"Yuma, AZ",04,027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.4007674903567,1214.3420927575285,1222.0277769547918,1229.6201117600006,1243.6035365408495,1259.8561190203586,1274.7296725073347,1281.3721951535383,1278.605849345803,1277.3684507187763,1271.6349969497371,1259.8996206623663,1268.3724393250748,1285.098673513466,1314.6409897776425,1318.8954177300254,1322.5960541486875,1318.6282795607156,1319.3563805822926,1324.1827174026562,1320.1750074993179,1324.8800119434338,1323.8934901070697,1327.8348151154244,1326.6817932029842,1322.9212867899014,1324.8971979200799,1333.3854278934418,1338.2284905498925,1345.2280283573327,1356.4763401229422,1359.6830054585007,1370.51546467141,1359.9613272653608,1360.391085249668,1350.3973094109065,1354.9717871875064,1372.97658341362,1390.244130429566,1391.6672722087883,1386.648223624156,1390.2725613364532,1394.2153238471788,1387.959817319921,1379.4532288092637,1374.9138897221305,1379.6423110663238,1380.7320159590483
2122,335,Anderson County,county,SC,SC,"Greenville-Anderson, SC",45,007,,,,,,,,,,,,,,,,,,765.2271705686578,758.7900639816231,776.675848599729,790.6837782511966,799.3099571170984,786.0182245337871,787.3775072742336,787.5804855786479,790.8750717394311,787.2151452834163,786.6215703705631,790.5359012875045,785.9508871923415,793.814352903862,800.6744546042898,807.9945512465414,802.7697925066329,797.6051538124358,812.9142721019289,806.1580828038349,819.4194302253588,807.8657889796906,830.5596038532176,830.1333009411795,843.2412179763659,843.1238413873795,840.4156383040089,846.7458786294325,854.719196552862,864.3244846482231,858.3328879917917,859.9152587270081,861.7452181664368,865.9186139420959,866.4944601035238,871.6416220820453,878.9118371849786,888.0471279627977,884.8291683786429,877.7000344766969,866.6457076665369,868.1538677975954,875.7798227189309,888.5131562753785,891.5188082638819,901.4223588267412,909.9484366812819,910.0453389427374,920.9352314484894,922.0951256996941,948.920185205758,947.9555853627825,953.7452103269346,939.9301590292224,935.2083047323298,935.1173111924926,941.2545964686598,966.3911348625973,983.5127471535186,1010.7107987329657,1016.3530403230412,1033.2604472428554,1046.7639505538118,1048.422115571495,1070.8878359621667,1099.7784389563867,1122.7344848650005,1130.5615408747306,1122.5377520980828,1135.3400894599672,1144.9268935550276,1163.8673664073278,1177.989428671929,1190.4229354196054,1195.0002920059894,1198.3323013433253,1189.679164225284,1159.326391186964,1162.1745106551532,1163.4960443272478,1188.6959236347525,1185.6989185680536,1201.0191321374002,1210.933749123001,1216.9725331568895,1216.2909042409372,1236.1391178792087,1265.3704992580526,1273.4498653282474,1281.3766607151506,1278.137478915451,1287.6668163363697,1273.645771402102,1279.9057629511974,1291.268882601281,1311.7251578793926,1326.1768593276731,1325.1531251078138,1318.2718983462933,1298.283667128658,1295.6070211253825,1296.1671438862716,1313.9634412520702,1314.3038797877887,1321.0211309043507,1318.324755203311,1329.4629974377738,1342.1581562851673,1330.788860075355,1340.4298939552737,1337.1723455045415,1357.0284113787736,1345.713706613544,1350.234249084249
2583,336,Trumbull County,county,OH,OH,"Youngstown-Warren-Boardman, OH-PA",39,155,,,,,,,,,,,,,,,,,,,,,626.5158627387566,636.911484070027,626.3097843329809,,602.2534759244286,602.8675462930516,611.6114722077937,,622.1950012493437,625.6217630300763,622.9660152747512,629.5651966546043,622.4154401965083,,624.9198400042332,623.2800803502903,615.2529293981303,621.9379007135138,631.1439354640179,634.1573295873822,644.2695411038011,649.00102123748,646.0599691164987,644.36810066762,646.7194679583714,657.0330591930707,660.4447470790997,656.3206685141583,664.3601340662586,662.8059764327651,673.8635208053469,662.0414428460612,662.4181889593265,663.0931914957943,670.2031119117014,671.2736322385268,671.6745340291648,670.3687279396958,683.169295838319,680.141656236331,687.1874366613098,680.6934038969101,687.213811612561,686.5789130371624,694.9205363596523,695.154304969143,713.3469105928197,715.197787453391,728.078542979257,722.1397370840208,737.6300173641853,738.116744096803,751.5027000854044,757.6125777819556,779.3742792334222,791.6324979764421,795.5058809925775,802.2217246020859,809.4047241379885,815.6095000191395,816.4621930651751,819.8099615575613,830.7793766170723,844.0293221227823,834.4325220610988,841.580891006642,843.2351372746957,870.4544052842501,872.0793059661368,872.5794051683367,867.0413395896416,870.6668342994118,875.1949288684594,868.0431224381915,866.269739448742,862.3313311914621,880.8844808601549,894.0000386843078,902.8857928455038,909.3985328949013,909.0947725990947,913.22558578509,906.2764667348963,916.4328024165593,920.2154370954592,935.054919477382,928.651780192243,946.6820357730804,940.3016858987362,934.3717070532809,938.9599879781445,969.3028398330495,994.1782285213525,1005.5582646734547,979.4656754089538,987.5489592526052,977.0046992120624,1012.8748781839138,1014.1643358116175,1009.2913681281465,1025.0805546839263,1037.8642521741547,1059.624596211727,1044.858225075984,1056.6435352157607,1068.872319408226,1067.0409577559305,1057.0234907210586,1062.3330523731588,1060.9441397965795,1068.9166666666667
172,337,Hall County,county,GA,GA,"Gainesville, GA",13,139,901.2770576956466,913.6189235898385,937.1645245122274,937.9152700371944,956.0313451738648,946.1797991859839,961.4245566446407,957.2076952289948,970.7459406638972,963.7405605903467,968.5775971638458,964.8527188186757,979.0817071233648,968.5741221448868,985.6766130368413,985.4007116890748,1004.2072452850589,1003.01660082347,1022.843638629163,1027.585541377389,1043.8638599570709,1027.3266329909884,1032.0596455977313,1018.9046650415705,1030.8970815405587,1033.8832473449158,1037.623172594755,1042.555590407123,1055.4889657624376,1072.955899943804,1078.1029200723099,1076.5236085659715,1073.720652998466,1070.1809251654033,1074.1873130919357,1082.853234944459,1098.1354740044346,1098.6061734682762,1104.4613895843272,1120.7573538290821,1131.503599704537,1133.2200884633353,1112.9827247667447,1115.7284339967928,1121.367258630713,1147.385514977235,1149.6735725652766,1150.6936601366917,1135.4738396415198,1157.6729847591596,1168.7043289921876,1198.6451946480765,1189.0368794930835,1190.0287810207294,1196.872116055814,1217.0099196833826,1232.9824694200174,1219.5247243694016,1207.3557784394034,1201.8864851423828,1211.3997679216532,1217.6802780521443,1219.5106839704508,1212.060957431373,1211.0868085032944,1225.4357408293754,1233.9909748482332,1253.1988906968754,1262.2725281179191,1284.307931699282,1291.222258629309,1299.6507380292917,1308.3192548644206,1321.5298767935162,1328.9846189264283,1347.6537876573093,1396.565380482078,1453.5795288497657,1507.7362278659587,1538.4387849077934,1549.210639853906,1555.8479868391316,1545.397671849565,1557.4522181788532,1567.710288829231,1582.9326517406262,1591.2675295924516,1596.0141619351027,1609.8318517007972,1625.0785912725235,1637.3925389531028,1642.6428390113995,1644.1658946907478,1644.9698148774155,1645.5377121111103,1642.3134410839436,1657.553053162267,1665.6910571591486,1687.5795902831348,1696.3708462056009,1701.7923695290642,1698.049661338118,1683.929759278193,1687.481799633853,1677.1575101082724,1681.4644988662208,1670.1215565122247,1681.650981928122,1685.085716336902,1700.1724914707545,1698.0455617971877,1700.4763851892183,1702.115737816628,1718.3856901384002,1730.7346688282832,1737.0060659020526,1722.7936803728192,1710.9827089943883,1696.2205292337296,1687.3234680402297,1693.282864817274,1700.8817738206071,1731.6934048592952,1740.1404096300244,1745.5024682779504,1734.6240502482462,1729.2982288322078,1722.6390446050361,1710.5758614606473,1711.743720077461,1711.4511321037635
1285,338,Onslow County,county,NC,NC,"Jacksonville, NC",37,133,843.430527622184,845.381120400521,847.3192248364016,848.3061071550725,847.9375186335973,847.0652770179864,845.3803793248129,845.6194239693049,844.3201648183689,842.8379875446354,842.5186267646452,841.5441533269169,842.298260174508,842.0543663552681,842.9998670799047,845.3931900999003,846.4849485388897,849.0919360064047,847.5096633699068,843.9094415535689,840.0677559973686,838.8829739954401,838.1235523194453,837.9769706000341,838.3113764394525,841.7027731919002,847.7387954091856,852.6655428134106,856.2239025306741,856.7483572656259,857.3523402778186,857.1182517985803,856.8326213419132,857.0583868968566,858.128480448328,859.6896557428064,859.9284118615228,862.0880183746121,866.3773905509875,871.5674372395222,877.3947781674733,881.3251571477459,884.4804889027603,887.0810312119925,887.7506073854107,894.9557753326008,904.4773055386092,920.125620230992,931.0488084959275,938.5614692879797,947.0543109522989,959.5961233244562,971.4424498800033,976.5980036402582,977.3804812182203,975.9948618091859,976.8321580666369,972.937664637668,967.981940181632,960.9388533276314,962.7003408604019,968.595409142777,973.8361797266464,976.4387739558421,982.6872779576385,994.2426708953245,1003.9865875594319,1011.905012117155,1015.0078797288552,1019.702776198063,1029.7078795774344,1035.7982021654743,1040.3326580976131,1033.0518456537307,1049.8881413736224,1068.436630407,1093.6789258131455,1104.588731695741,1118.9530527404777,1131.30800486139,1145.6326539814354,1157.7660150617928,1168.4064781164602,1188.4074580784174,1211.4755793063491,1241.2976971820835,1258.5316780842393,1280.4111019883603,1305.468721582649,1323.193725251478,1349.2220147460298,1359.0966067097213,1366.5733095338487,1340.9266813966358,1328.488752999189,1325.586686756247,1336.7302063836573,1341.005059301898,1348.0820963273247,1355.5604288307127,1368.375052991417,1379.0009742574553,1382.7237473796865,1382.4192278496726,1381.4072124413585,1383.0650378796197,1385.3516718506362,1389.8717474778546,1394.5670926813737,1401.019495852408,1404.6079846872792,1411.5775206808594,1417.5421364612996,1423.0665687695753,1423.390402290406,1425.8014747915481,1422.3327118507025,1422.4520754140278,1425.1295619886378,1436.9235415731755,1446.2181382650767,1449.8380769815662,1459.2413105543674,1468.090131440651,1479.9225486500175,1479.6641251666185,1477.2313300794458,1475.3518530922381,1476.4572787823568,1480.777690814071,1483.4068119282074
1092,339,Hawaii County,county,HI,HI,"Hilo, HI",15,001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.3350227292476,2027.5873161727272,2076.0112545060665,2136.810986863817,,2176.114395944247,2163.762586220137,2174.397135900316,2246.545008005133,2303.4634709646243,2326.9467697360656,2284.777741591138,2272.2446384372442,2248.046088446664,2253.256877066278,2271.442145311282,2305.9427698276013,2346.935879270054,2339.3199424638688,2364.7705891831056,2351.8748075688245,2373.4780359828787,2368.0663891029376,2386.505973139658,2380.1262875679636,2411.506749402599,2453.507646239154,2504.720603443666,2467.5747121135614,2474.476423392043,2477.420277254839,2553.1237976356824,2564.160993127361,2555.5550828843297,2548.515874226346,2549.1084298486744,2558.884621773986,2551.571236944584,2557.163901542892,2593.572656833139,2624.486463987459,2640.6584777844764,2650.282255429973,2654.0303320386724,2668.055506030756,2651.416396665014,2646.3544622038667,2619.2348726290347,2644.0335389958655,2622.8261991571217,2619.8497054201894,2618.246438746439
3129,340,Saint Louis County,county,MN,MN,"Duluth, MN-WI",27,137,,,,,,,,,,1062.3864461425533,1060.8511149421947,1052.353897393829,1043.3881147638112,1037.6841524491456,1042.2681639136827,1046.8477509729532,1027.1417075962015,1043.2633639312958,1063.9884392182141,1099.1804929896348,1086.9916069360006,1093.285688652084,1090.6990283800242,1103.4015203934734,1085.2077536215022,1084.9923283374967,1079.376970394878,1081.5645689460225,1078.8670233410653,1083.5527602736831,1086.2486709243294,1094.1759054425481,1090.6874839420434,1083.9623977876336,1088.9611190911633,1095.4550033977562,1112.9498372991147,1114.7143765476994,1112.273937720297,1111.5502293839147,1114.5074494926184,1121.6599319110808,1115.2595228409957,1113.9944408313986,1110.142486098006,1115.8854092332056,1118.7850833075252,1127.014115976413,1132.1073140074107,1133.1949382781365,1133.4413577803177,1134.7050786866912,1141.5195078019026,1149.21368031376,1148.7676273674392,1146.3843902834774,1129.8286299136055,1139.7374502288321,1150.8631030150602,1172.103484169333,1169.6065176730137,1168.0221620469938,1161.563136105612,1163.7248635015494,1159.1065626004495,1167.8277530088292,1185.6232906366365,1192.2777378412015,1222.501060530113,1217.3482814909482,1233.5425270248275,1213.7881208374301,1224.0448208436032,1220.7466028820752,1222.2008867243085,1220.483972825057,1237.5398958617834,1258.650247620423,1275.0187453394153,1275.429451654153,1277.8920802913326,1278.6679055819127,1280.203464277682,1294.8111018458137,1305.8652117594538,1311.8982428610325,1300.2481493019598,1307.6424327128582,1328.655686700833,1342.4160977494196,1360.7615126220624,1365.464731661345,1374.731294625186,1374.797086815139,1409.9916782852724,1423.1525869098155,1435.2091020073512,1418.8173226814934,1437.1221137031994,1445.6348594318263,1449.945882547624,1446.6062008530807,1442.4147755164363,1449.591669515689,1447.3332814914322,1452.8007873931213,1467.1091387904169,1475.7640867108996,1476.7867284151846,1471.6624126735162,1485.5469004937252,1501.8372675395926,1507.4808805937798,1509.397535282397,1521.455607225942,1519.6091701536754,1509.9427654634521,1490.4991562644916,1498.2749793958606,1520.9475831120506,1537.6137345578416,1554.388164186029,1553.9396794409306,1580.4047492459656,1587.2922512798723,1604.4906161372305,1604.9358183044897,1600.2709119650976,1592.094966628028,1573.10518430057,1574.5737131434282
895,341,Broome County,county,NY,NY,"Binghamton, NY",36,007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.0789062016805,736.1559850186909,750.9291752320099,741.5627605743344,747.0964296127579,760.9725724157222,779.7026166951941,781.4604112107802,768.1311827679555,758.8846507841746,763.2004763682243,772.9739952861523,769.2968405503149,774.3923785216999,762.7182656245988,791.3426908703703,801.3293272630483,827.194679409557,817.5388092939596,816.7777404094504,806.4822969156759,790.2839337143315,790.6902156217283,806.1904471262534,835.5700260089002,838.0567080996447,835.1389277004183,830.2595848272377,818.9429565850036,833.0983759192973,840.7180370369525,864.1691890012246,876.6194584338928,885.1773684326921,907.6688167006257,895.1077574300158,913.0627081905544,904.1753715629573,925.3497473970993,921.4505965267922,930.5261578686911,958.5008253247394,963.7184698760676,991.4508024140725,1000.9569664470847,1015.0572685734465,1015.3506472175436,1000.4268033515016,1023.6711905998144,1025.9195310238053,1032.8484391819954,1065.3097062486252,1076.8129297065188,1109.007477293706,1069.9869426932846,1093.5888955966539,1088.515858423254,1115.2822227208167,1110.433328174942,1115.3817785409706,1144.5438006435709,1178.6563649070088,1177.285849032964,1164.304574727248,1132.0355411639712,1144.214694337756,1160.2445649272724,1205.5158627769324,1229.822036585527,1233.5050190372292,1228.0104382539812,1224.6693871979023,1228.3475308054622,1221.8697965387057,1240.546630449947,1266.724326289022,1293.519389803509,1302.1998588326164,1296.141750784066,1310.9441847123198,1319.79713456679,1329.2105697074742,1320.4205894105862,1314.533640629124,1320.1719901694998,1321.3656518138566,1341.5079363438203,1330.1014205743181,1353.6731379678638,1365.8085892304177,1378.438391294799,1399.31944320858,1406.1556702246698,1447.4109851458245,1420.75011840485
1348,342,Racine County,county,WI,WI,"Racine, WI",55,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.9660480218781,906.2258113270726,898.4788824454284,895.0652519948399,889.9437488049658,898.6149731008917,902.5647481571588,907.3258592963145,892.3263694981632,894.3726667653816,896.1192588938951,916.3029378078355,923.5708168423618,925.5576264104552,926.2286005466875,930.8564553115914,951.4499343314038,946.885114475654,948.796192176539,932.1920350407296,926.8567910220588,929.5728223017497,935.7077569571387,960.633824600636,960.719017387404,974.013826319858,973.0567467348601,,988.5636766059092,996.7459866629113,1006.9544668298628,1016.9364296066869,1025.826616973868,1014.8988707904414,1007.0708256523087,1013.7431758915546,1030.6321748509408,1067.037049082646,1072.6667087772407,1088.3203128248867,1079.6361668318036,1088.9679680963973,1115.6313223055167,1128.4227031034434,1127.3342891240918,1111.5627411141672,1123.0753923801904,1129.0177803557785,1146.7428789878447,1142.4765739843826,1160.3006525296369,1156.8736493612896,1169.3006869944684,1172.7319508804915,1187.7840175871095,1184.9969027269296,1176.5525268303675,1191.3316037264374,1190.293744138154,1211.9318303690989,1203.0839548708227,1224.318483489549,1214.0163434205697,1219.3500089457716,1213.0017551400576,1224.0671014313073,1230.734814463722,1251.0415864199567,1261.6876262417738,1249.087250759351,1252.7309449625316,1249.6048796194068,1269.1013254223515,1266.585844764493,1275.6496545347966,1280.9723035676268,1290.5015208714963,1312.7479631895078,1305.951512427682,1305.716381952391,1297.1231368775723,1318.6726850116913,1318.729411764706
2526,343,Sangamon County,county,IL,IL,"Springfield, IL",17,167,,,,,,,,,,,,,,,,,736.9422039830688,720.720904384128,718.0350222938994,725.8587471513594,731.6534526530272,736.5215110183136,,727.1753681799762,728.8047569771043,732.3314307732676,734.557125363278,739.752697538364,744.3290048235699,748.5889287728702,743.0840327298589,740.9176029739998,741.4471141122671,734.9652421167956,740.3098829802138,736.3389829485824,744.1018271099878,736.4180619434816,742.016835217938,746.6990908873555,752.4292719490024,756.065208447623,751.6538920686634,751.2759343284548,749.5720256650276,756.0085607568266,754.5725348136405,761.2401728474206,756.6509555045631,761.3011827733362,755.3882353351706,766.4199831488157,766.6814286149773,774.3163530565328,771.8488758049019,778.0663875695235,782.079354886213,783.6009786364205,784.4874124137975,778.7517936534188,779.0137775042498,783.6733007458879,783.3529014837987,781.0125254901451,779.8448288784379,788.1799639170588,800.4146244373617,807.4729370312624,802.5166892291934,805.5263483364573,808.3839729235118,819.0530383637619,813.2546641240431,815.8641644634516,812.8034117581619,822.9255129869131,826.9315964841309,840.3816963282458,848.3600860098317,859.0765109115417,862.5620267755328,870.1338880989363,869.7083402679627,885.1572274912667,889.5445072601842,891.6346163191383,888.4756642158166,903.653697117189,920.4834573435193,927.0599991423754,927.4801914093428,936.051904609151,951.9989516529868,953.2505489410944,948.0087148816143,953.1266975874494,954.2014223959509,972.755501759288,970.425061962079,982.7270415345373,976.8821884680312,988.5737274518812,991.7904436942717,1002.4687593700382,1006.0677878465779,1013.1826857207193,1025.7952533777113,1025.5098879241898,1030.8985929009164,1022.2834417640945,1030.4178439718573,1046.971810905328,1057.3830441009002,1061.7230729676965,1063.595705067715,1069.3011392511187,1074.3353821480305,1077.0389841500191,1074.2000975651692,1076.6141991769762,1062.3298727376377,1083.9830244919829,1090.822196106085,1104.3821054963303,1101.2019011813434,1112.7770275777823,1130.6977875694774,1140.161793605442,1138.5482455859258,1137.2888768511905,1129.3079365079366
2679,344,Deschutes County,county,OR,OR,"Bend, OR",41,017,1161.669659200085,1171.1154048357896,1182.3506278863524,1200.8639430390278,1219.7757220123362,1238.2278995534746,1258.631022912324,1272.7182909343285,1282.8354977798458,1277.7321438313863,1260.5954330685413,1237.6590009791908,1248.0377179538327,1270.8184665663837,1294.1153375740137,1309.9062372851765,1337.1557235132404,1367.1909918517915,1378.3554525115412,1374.1651511916639,1362.8430366212224,1352.3770084179364,1356.7969684327522,1351.7821004278237,1363.623050531989,1371.568817456619,1398.6146977520943,1413.4786008850779,1426.8715723262444,1440.6439682136688,1453.4323585090772,1450.5618651726445,1438.2644452116842,1424.4956296501982,1414.612833202735,1409.9405282680223,1403.7544931691361,1405.2639942545243,1418.495799049243,1442.4702106299424,1469.7119125639117,1478.9430553323778,1484.423261971169,1490.7075503789692,1492.8018466989522,1489.9887218902836,1492.4842889471338,1488.3595965403133,1484.401770628312,1488.342192828731,1508.3625007373203,1539.9327176970046,1555.2423044759437,1570.2783334512278,1576.820993812149,1585.3396733384554,1587.6181987758735,1587.5149512168923,1585.0462704334384,1586.789349805921,1576.4007911500066,1584.2062508916492,1581.0608452622291,1594.6169612608192,1611.5918603802918,1636.1432911043757,1670.5336773184545,1697.5112955332072,1744.6819520662648,1779.187519973476,1814.54447441045,1842.7551410078966,1881.3631512251561,1900.6296429278798,1912.3932682423551,1940.410435326414,2000.600830750797,2071.8391082476746,2128.8601011484534,2151.266234686372,2140.6401574141664,2098.2049498006763,2057.6764569550537,2051.89207955197,2063.6996536807987,2076.7890721111594,2084.4767954918702,2100.5189330241083,2130.853092324773,2145.829459220086,2163.163253977637,2168.773176237242,2165.2089024802253,2146.723607635308,2125.8588536466355,2112.882628538052,2104.3668126938674,2104.212390745885,2120.942169829734,2142.411068613199,2159.772926595735,2173.88631364368,2185.286984638699,2188.857900390957,2178.8720580232016,2172.5177974914523,2159.5512262700554,2165.395977672231,2156.347626332369,2164.184867768955,2184.819943197175,2197.8970752668606,2216.9314092265627,2216.925098174406,2231.934083598763,2237.877924368787,2230.855078662199,2220.0869990626056,2193.559057394285,2174.7822403526397,2172.859230919759,2176.740037268301,2193.148575776792,2215.9031457914584,2234.4243874425756,2255.5388667007246,2257.128257733521,2271.877820848484,2265.4646742578,2266.757753169432,2251.749965556028
