state,county,year,median_household_income,annual_rent
37,025,2021,75765,1443.4942919098582
37,031,2021,61805,1314.3444134137033
37,035,2021,57840,1233.1992652968313
37,049,2021,56325,1152.1864625505698
37,051,2021,50746,1086.040974251983
37,057,2021,53083,1081.834749171768
37,063,2021,67000,1396.9854533497328
37,067,2021,56830,1193.6417979479213
37,071,2021,56819,1324.6590541316948
37,081,2021,58646,1088.2726577947717
37,085,2021,59676,1422.7753616307698
37,089,2021,59928,1681.8954116551483
37,093,2021,53456,1375.9696752099492
37,097,2021,66824,1416.6831649464054
37,101,2021,66026,1486.819921858615
37,119,2021,73124,1459.4458062391916
37,125,2021,67440,1483.7406012059394
37,129,2021,62362,1361.1435988170474
37,133,2021,54732,1108.3708829900688
37,135,2021,79205,1507.3579999425046
37,147,2021,50422,1099.9558629742417
37,159,2021,53600,1043.329348527566
37,179,2021,88465,1670.904370990809
37,183,2021,88471,1442.1384189004846
38,017,2021,68718,952.7426148677208
38,035,2021,57213,908.7590975704451
38,101,2021,72227,819.4759104440676
38,105,2021,80142,861.6646978818794
39,017,2021,72281,1165.1194534959884
39,025,2021,73013,1203.309903963247
39,035,2021,55109,1048.5226468757626
39,041,2021,116284,1283.5327614729163
39,045,2021,77241,1130.540394524097
39,049,2021,65999,1185.1373205299233
39,057,2021,75901,1249.6119098979996
39,061,2021,63080,1178.7170867735874
39,085,2021,70168,1054.7595060747533
39,089,2021,72771,1264.0030601065487
39,093,2021,62390,967.997352602083
39,095,2021,53176,839.1998036580907
39,099,2021,50750,749.7977481104696
39,103,2021,82894,1412.593089449245
39,109,2021,66284,1068.423248264598
39,113,2021,56543,954.7344496493802
39,133,2021,64163,1054.1589016586913
39,151,2021,58170,838.1913725869093
39,153,2021,63111,934.5130565278413
39,155,2021,50258,801.1620615159673
39,165,2021,95709,1478.9114941481857
39,173,2021,66337,1298.2590473049092
40,017,2021,76973,1303.5472946045754
40,027,2021,67068,1134.3612423035606
40,031,2021,54483,795.7278008888347
40,109,2021,58239,1065.2234250213528
40,119,2021,43686,1043.2374341560203
40,131,2021,69322,1221.0394105748828
40,143,2021,60382,1093.6020813162024
41,003,2021,68732,1366.8041806135564
41,005,2021,88517,1647.319977601432
41,017,2021,74082,2027.9813680230807
41,029,2021,61020,1416.7004605236468
41,039,2021,59016,1430.5291291830142
41,043,2021,63313,1281.9118009130937
41,047,2021,64880,1346.8999048691333
41,051,2021,76290,1481.1883734959754
41,053,2021,70238,1397.7851613426874
41,067,2021,92025,1641.523421316485
41,071,2021,73409,1529.469502640967
42,003,2021,66659,1242.1627799868363
42,007,2021,62152,900.7159807235853
42,011,2021,69272,1119.750090927506
42,017,2021,99302,1789.368704436939
42,019,2021,77065,1360.3910481261203
42,021,2021,51018,683.3764381171237
42,027,2021,64995,1433.9077282969076
42,029,2021,109969,1717.4918998160992
42,041,2021,77001,1150.5272119698318
42,043,2021,66480,1068.2209522910728
42,045,2021,80398,1330.685085059342
42,049,2021,55949,752.5624149568717
42,055,2021,66329,893.6427789776229
42,069,2021,58366,1030.9905272012118
42,071,2021,73688,1110.2797283676175
42,075,2021,66164,994.1296251727225
42,077,2021,69440,1428.6362948394824
42,079,2021,56534,1003.9598692423255
42,089,2021,72679,1445.4478725021665
42,091,2021,99361,1633.977186378521
42,095,2021,77103,1376.7159172100028
42,101,2021,52649,1438.389585218187
42,125,2021,68787,1066.82705595018
42,129,2021,64708,792.9912064377035
42,133,2021,72543,1008.4734425553538
44,001,2021,95102,1742.6027488248455
44,003,2021,79880,1616.5984326292821
44,005,2021,90435,2058.2494123438246
44,007,2021,65797,1486.979493455159
44,009,2021,92001,1897.9108342316015
45,003,2021,57572,1086.034809137055
45,007,2021,56796,1022.9322418237492
45,013,2021,74199,1624.1236003330396
45,015,2021,70786,1525.8413184470367
45,019,2021,70807,1507.309691306578
45,035,2021,68046,1308.3534767524886
45,041,2021,51902,958.3513785671336
45,045,2021,65513,1305.4619192654739
45,051,2021,54688,1349.3815413889927
45,057,2021,67407,1425.8844323368912
45,063,2021,65623,1240.4420739673017
45,077,2021,53188,1044.4933609802947
45,079,2021,56137,1161.928892542409
45,083,2021,57627,1148.8225861579133
45,085,2021,49040,1014.8196155361608
45,091,2021,72234,1339.4141625851328
46,083,2021,87560,1112.2223727010867
46,099,2021,66502,959.1301162337876
46,103,2021,62546,1023.6383102326367
47,009,2021,64593,1222.086658698326
47,011,2021,55426,1048.758057821773
47,037,2021,66047,1551.738164816589
47,065,2021,61050,1235.8831205557228
47,093,2021,62911,1319.8068008843677
47,113,2021,51526,1010.0005370806626
47,119,2021,66353,1444.932967606748
47,125,2021,63768,1149.4488804014698
47,141,2021,49228,1241.7345243869136
47,147,2021,67597,1442.503803903445
47,149,2021,72985,1406.7177386101632
47,157,2021,55015,1144.9945044607396
47,165,2021,73517,1403.0095131283579
47,179,2021,52503,1101.9374799348777
47,187,2021,116492,1716.3928338783035
47,189,2021,82224,1503.8112511567053
48,027,2021,57932,1133.134740939737
48,029,2021,62169,1263.468216006654
48,039,2021,87958,1535.1336714281533
48,041,2021,52658,1500.2410566563688
48,061,2021,43057,1137.2163534718882
48,085,2021,104327,1552.1915243120236
48,091,2021,85912,1476.3097443159995
48,099,2021,58414,1022.8038558151898
48,113,2021,65011,1423.2197896816715
48,121,2021,96265,1491.901656824607
48,135,2021,64975,1183.2469338145934
48,139,2021,85272,1517.615976306409
48,141,2021,50919,1171.3123865342125
48,157,2021,102590,1674.8272965732265
48,167,2021,79328,1292.9117407527826
48,181,2021,62078,1231.1941059569085
48,183,2021,56566,988.3972924345989
48,187,2021,80047,1558.0776376036854
48,201,2021,65788,1388.419914914088
48,209,2021,71061,1510.9260578296837
48,215,2021,44666,967.0120381886586
48,221,2021,75851,1439.5852664718857
48,245,2021,53613,1032.1288394640185
48,251,2021,70767,1311.4117728489375
48,257,2021,75187,1639.6905289038789
48,303,2021,56529,1170.0707813391643
48,309,2021,53723,1190.3068776592456
48,329,2021,88210,1175.0323468191746
48,339,2021,88597,1485.3312320160883
48,355,2021,59477,1294.847551936469
48,367,2021,88535,1330.2035567507628
48,375,2021,45096,788.4485905433543
48,381,2021,70544,1245.448985409438
48,397,2021,111595,1737.3273201166464
48,423,2021,62518,1177.7431294102435
48,439,2021,73545,1397.669631289258
48,441,2021,57811,1122.1083974304515
48,451,2021,62052,1176.2150629729656
48,453,2021,85043,1548.9514970900925
48,479,2021,54618,1043.4932178221313
48,485,2021,53272,924.7254965567386
48,491,2021,94705,1559.2427842768948
49,011,2021,92765,1501.2203818659045
49,035,2021,82206,1372.9737123299594
49,049,2021,82893,1506.763882954977
49,053,2021,65040,1590.2603807690214
49,057,2021,74345,1212.7701533384095
50,007,2021,81957,1865.7403908702206
51,003,2021,90568,1581.8075018898135
51,013,2021,128145,2148.8056134674825
51,041,2021,88315,1451.3338053915147
51,059,2021,133974,1987.045816180792
51,085,2021,96911,1613.4285651852065
51,087,2021,76345,1402.0312059770968
51,095,2021,94907,1494.2345279111194
51,107,2021,156821,2116.174970528045
51,121,2021,60666,1394.5222856376483
51,153,2021,113831,1803.8561802925062
51,177,2021,98973,1596.5054241152877
51,179,2021,119818,1790.5914214178854
51,199,2021,96144,1505.408262562393
51,510,2021,105450,1912.9111153280949
51,540,2021,63470,1545.1536902994478
51,550,2021,85563,1603.3968066930129
51,600,2021,118492,2081.9117066412537
51,610,2021,155071,2084.180209256197
51,630,2021,72293,1601.4105573643938
51,650,2021,59380,1310.1932646805326
51,680,2021,54015,981.6097833157572
51,683,2021,101934,1755.0354815615995
51,685,2021,90544,1691.019226772243
51,700,2021,57463,1210.0123951376358
51,710,2021,56244,1241.3659816293364
51,730,2021,44890,952.7881438828331
51,740,2021,54020,1177.9998802126852
51,760,2021,54795,1231.3002163345907
51,770,2021,48476,924.235475176436
51,800,2021,81883,1412.9629928998563
51,810,2021,81810,1570.270669151789
53,005,2021,76612,1422.1075888369903
53,007,2021,64895,1515.4794269650463
53,011,2021,82719,1630.9448764982114
53,021,2021,72452,1444.109528991425
53,025,2021,63566,1226.1262435878439
53,029,2021,75628,1551.8934880020242
53,033,2021,106326,1910.5590002709423
53,035,2021,84600,1736.0110904050516
53,053,2021,82574,1632.6110480406878
53,057,2021,75308,1696.4266101188985
53,061,2021,95618,1778.4448034471131
53,063,2021,64079,1297.4270285595917
53,067,2021,81501,1702.9346382758406
53,073,2021,70011,1631.865789977376
54,003,2021,68101,1340.5054319293367
54,011,2021,43779,779.111539414106
54,033,2021,54124,800.6508003937099
54,039,2021,50574,842.5183463263735
54,061,2021,56466,1172.5217710731808
55,009,2021,68799,810.0148139642466
55,025,2021,78452,1392.398531452741
55,059,2021,70073,1190.7434738899437
55,063,2021,62817,1026.0755925356918
55,079,2021,54793,1102.4299660036706
55,101,2021,67224,998.048149041424
55,127,2021,69382,1300.4931684748344
55,131,2021,85574,1139.6454344350864
55,133,2021,94310,1248.9539888416498
55,139,2021,63938,834.2560160320262
56,001,2021,50733,981.5959789112164
56,021,2021,71550,1104.2230176746343
56,025,2021,64100,1006.2378930700228
56,037,2021,76668,925.1331632906928
01,001,2022,68315,1496.2428524413372
01,003,2022,71039,1649.5634214682952
01,031,2022,62199,1136.4902004913001
01,051,2022,73258,1154.7431083626602
01,069,2022,55064,1046.9013047082576
01,073,2022,63595,1156.7450954828455
01,081,2022,59288,1245.057709155708
01,083,2022,80146,1456.0914732898418
01,089,2022,78058,1303.27055856516
01,097,2022,55352,1059.749865638587
01,101,2022,56707,1131.644468256008
01,103,2022,61588,925.783811107471
01,113,2022,47420,1169.9336951050614
01,115,2022,73218,1435.9121678904412
01,117,2022,90618,1470.9499388560737
01,125,2022,61645,1339.7877918949487
02,020,2022,95731,1438.8424711241457
02,090,2022,81655,1573.2162847095797
04,003,2022,58421,1143.295297426625
04,005,2022,67266,1987.1487045926124
04,013,2022,80675,1751.2584482531036
04,015,2022,53592,1446.0778122647869
04,019,2022,64323,1421.8461180429174
04,021,2022,73313,1791.902489681236
04,025,2022,62430,1707.284190262726
04,027,2022,56439,1256.7860718080133
05,007,2022,85269,1348.246286653064
05,031,2022,55169,1119.182516359684
05,033,2022,56702,879.9213244878051
05,045,2022,61273,1189.9096421442184
05,051,2022,54229,1169.159036934691
05,085,2022,68078,1191.8676305376994
05,119,2022,58326,1023.4981648559865
05,125,2022,73236,1300.8924175134046
05,131,2022,54047,897.3634504136194
05,143,2022,61985,1298.1214589401816
06,001,2022,122488,2625.7229225184733
06,007,2022,66085,1465.863562343439
06,013,2022,120020,2622.6062674122245
06,017,2022,99246,2167.3910679896876
06,019,2022,67756,1804.2057400659576
06,023,2022,57881,1528.0145166938564
06,029,2022,63883,1568.2089036583075
06,031,2022,68540,1507.2623502788397
06,033,2022,56259,1422.289945424784
06,037,2022,83411,2588.6480771586453
06,039,2022,73543,1985.3391957833603
06,041,2022,142019,3381.354930212394
06,047,2022,64772,1757.0867134726184
06,053,2022,91043,2408.4053276641166
06,055,2022,105809,2760.2675113560585
06,057,2022,79395,2096.554753004891
06,059,2022,109361,2873.820753865041
06,061,2022,109375,2430.898844980435
06,065,2022,84505,2354.140974977205
06,067,2022,84010,2001.1075847423529
06,069,2022,104451,2574.648136174874
06,071,2022,77423,2240.7080156884435
06,073,2022,96974,2686.2236816543063
06,075,2022,136689,3214.8709812317443
06,077,2022,82837,2155.50260455112
06,079,2022,90158,2397.429640990507
06,081,2022,149907,3131.839965736226
06,083,2022,92332,2974.4993500710225
06,085,2022,153792,3107.876417701507
06,087,2022,104409,3116.740019023024
06,089,2022,68347,1374.5605648228718
06,095,2022,97037,2279.3861160125707
06,097,2022,99266,2445.0238341808067
06,099,2022,74872,1878.4151178802483
06,101,2022,72654,1876.8529698972688
06,107,2022,64474,1561.8611164469614
06,111,2022,102141,2676.57071869781
06,113,2022,85097,2094.7839575075163
06,115,2022,66693,1630.0895637347735
08,001,2022,86297,1832.9479233336806
08,005,2022,92292,1766.2818240124197
08,013,2022,99770,2276.65655209471
08,014,2022,117541,2029.339782588205
08,031,2022,85853,1866.651276398371
08,035,2022,139010,2091.2601435058073
08,041,2022,82748,1647.318455151248
08,059,2022,103167,1831.5236644847919
08,067,2022,81936,1777.3302453462177
08,069,2022,87199,1716.6503117336035
08,077,2022,68077,1421.4231145183687
08,097,2022,96123,12475.07703403251
08,101,2022,59436,1165.732659703693
08,119,2022,69655,1826.6109290977197
08,123,2022,89182,1566.479312503711
10,001,2022,69278,1552.2214151597284
10,003,2022,85309,1629.122424435063
10,005,2022,75406,2083.9899370407757
11,001,2022,101722,2268.897547907187
12,001,2022,57566,1522.677812553671
12,005,2022,65999,1693.0492300855133
12,009,2022,71308,1809.3889377115693
12,011,2022,70331,2280.12833624764
12,015,2022,62164,1874.6857458843226
12,017,2022,52569,1502.342572786675
12,019,2022,82242,1694.0675975970414
12,021,2022,82011,2649.2378455267262
12,031,2022,65579,1536.8283319821637
12,033,2022,61642,1479.6848881811559
12,035,2022,69251,1859.6655905977143
12,053,2022,59202,1657.9192254796753
12,055,2022,53679,1284.5055321275775
12,057,2022,70612,1918.9720399156497
12,061,2022,67543,2040.551708737218
12,069,2022,66239,1867.531369503432
12,071,2022,69368,1893.4579734655124
12,073,2022,61317,1260.5346197461893
12,081,2022,71385,2044.749489518343
12,083,2022,55265,1508.9328996345093
12,085,2022,77894,2082.1869620270945
12,086,2022,64215,2635.844131817344
12,087,2022,80111,3165.979234244824
12,089,2022,84085,1870.270594027913
12,091,2022,73988,1835.8986676876023
12,095,2022,72629,1888.3132356048766
12,097,2022,64312,1987.7307773651112
12,099,2022,76066,2423.887796404504
12,101,2022,63187,1861.5238865690992
12,103,2022,66406,1900.3374183331464
12,105,2022,60901,1749.6733448109437
12,109,2022,100020,2082.6573636225544
12,111,2022,66154,2105.259858399389
12,113,2022,84715,1840.1688040544602
12,115,2022,77213,2135.169598437655
12,117,2022,79490,1775.2755817026925
12,119,2022,70105,1475.5779412812892
12,127,2022,63075,1598.0330656766394
12,131,2022,74832,2168.9733364055487
13,013,2022,75053,1773.5024858361458
13,015,2022,74812,1633.7354008513946
13,021,2022,48897,1063.5518021633145
13,029,2022,90627,1827.1457555475665
13,031,2022,53675,1199.2973440845328
13,039,2022,68104,1449.3520242938343
13,045,2022,66895,1436.149228026705
13,051,2022,66171,1591.6845940253952
13,057,2022,100824,1947.3217861093635
13,059,2022,48692,1493.8556519190936
13,063,2022,56207,1510.2584104102543
13,067,2022,94244,1710.8877640301828
13,073,2022,92571,1591.4607696542291
13,077,2022,90031,1700.3253701435822
13,089,2022,76044,1696.1576445247565
13,095,2022,45640,771.8456342721075
13,097,2022,76930,1643.6381742341412
13,103,2022,79474,1827.4095805616098
13,113,2022,105910,1902.618250989628
13,115,2022,57868,1064.9607008567953
13,117,2022,131660,2109.851449379021
13,121,2022,86267,1829.0152900376554
13,127,2022,65970,1608.0167845934866
13,135,2022,82296,1803.9703434459068
13,139,2022,74153,1619.154776316538
13,151,2022,79663,1789.7550402070974
13,153,2022,76968,1318.7379857540257
13,157,2022,82056,1933.651496296297
13,179,2022,55149,1455.5647732950056
13,185,2022,52821,1164.043606152811
13,215,2022,54561,1123.4879278956562
13,217,2022,70732,1663.6521698598326
13,219,2022,116221,1594.8771912072161
13,223,2022,89237,1836.9540585890306
13,245,2022,50605,1189.383097252794
13,247,2022,68999,1643.9740751204245
13,255,2022,57367,1123.3935101623554
13,285,2022,53599,1118.0225110513145
13,297,2022,79425,1663.8662105361057
15,001,2022,74238,2252.2449689542277
15,003,2022,99816,2427.5891906505344
15,009,2022,95379,2985.9340792750686
16,001,2022,83881,1747.7363781548822
16,005,2022,60998,976.3447371219604
16,019,2022,73103,1301.3872794193019
16,027,2022,68473,1469.4550908583503
16,055,2022,71949,1744.484864128385
16,065,2022,53025,1191.2546769896214
16,083,2022,61183,1487.5505792226015
17,019,2022,61090,1141.815290153613
17,031,2022,78304,1776.368449681095
17,037,2022,68617,1112.1571481165472
17,043,2022,107035,1730.306650174477
17,077,2022,44847,629.1801520562535
17,089,2022,96400,1666.158167041083
17,091,2022,65489,1073.5413855201007
17,093,2022,106358,1903.6121185887905
17,097,2022,104553,1732.2322548610566
17,111,2022,100101,1730.960905017405
17,113,2022,75356,1104.4697003263195
17,119,2022,71759,920.0765517999307
17,143,2022,63409,919.0205523687656
17,161,2022,64435,893.1234277016943
17,163,2022,68915,996.4781449165338
17,167,2022,71653,924.2307458733218
17,183,2022,52787,649.4314249662792
17,197,2022,103678,1748.9050953936812
17,199,2022,60325,867.2909944346663
17,201,2022,61738,941.901031299367
18,003,2022,66222,1018.7911359078313
18,005,2022,76912,1139.2414850858552
18,011,2022,103038,1604.6791760532533
18,019,2022,69005,1139.8521434472575
18,035,2022,53377,872.6615842848884
18,039,2022,63978,936.0669423937019
18,043,2022,75686,1045.4635740206363
18,057,2022,114866,1643.5050559923948
18,059,2022,85262,1442.3844011205056
18,063,2022,95261,1536.4335334185332
18,067,2022,62014,760.4741841576468
18,081,2022,82730,1438.8103849260617
18,085,2022,70945,970.1012647432632
18,089,2022,66375,1178.4906982240816
18,091,2022,66854,928.0394109652325
18,095,2022,60060,858.3045643915261
18,097,2022,59504,1167.0110258774805
18,105,2022,60308,1625.7381139771408
18,127,2022,82915,1234.5146603222902
18,141,2022,61877,1098.5197855964968
18,157,2022,55728,1230.1869924212378
18,163,2022,58839,819.3360399384487
18,167,2022,52789,784.776931735204
18,177,2022,54854,654.022874881892
19,013,2022,62329,970.6909263713319
19,049,2022,99533,1388.2400110408933
19,061,2022,73495,835.6271551664305
19,103,2022,72977,1501.2531362676916
19,113,2022,75457,896.5806546637658
19,153,2022,78827,1114.2469434051548
19,155,2022,68718,1029.213823660673
19,163,2022,72792,944.6571066189596
19,169,2022,66197,1019.0017991978849
19,181,2022,89741,984.1193157068694
20,015,2022,77724,1074.189618071812
20,045,2022,66153,1243.3762113631908
20,061,2022,57992,921.8250253492635
20,091,2022,103644,1437.8968349139243
20,103,2022,84307,931.1684540887642
20,155,2022,57390,686.5432422397201
20,161,2022,56327,1124.1825556269641
20,173,2022,65372,1007.270426110624
20,177,2022,63463,932.132679121813
20,209,2022,57771,1028.6179213427702
21,015,2022,91697,1467.7631365970738
21,029,2022,73900,1224.5306519156882
21,037,2022,71979,1236.3316623903615
21,047,2022,48920,991.9097987625964
21,067,2022,66087,1310.5594761309972
21,073,2022,62929,826.8059477055054
21,093,2022,64136,1108.0965500887146
21,111,2022,66296,1166.6243736676158
21,113,2022,69905,1142.3178774953715
21,117,2022,76016,1232.8184724433893
21,151,2022,59797,832.7202034223264
21,227,2022,63074,1115.7755917973793
22,005,2022,93800,1604.6631139466378
22,015,2022,64598,1213.3037994446336
22,017,2022,47572,908.2191603608076
22,019,2022,64370,1002.1796069896914
22,033,2022,62083,1229.6388621716167
22,051,2022,63257,1427.150521012294
22,055,2022,66617,1259.8433989513028
22,061,2022,37001,897.3471072637104
22,063,2022,77978,1445.469337185312
22,071,2022,51116,1537.8524745844277
22,073,2022,49261,851.0429810188198
22,103,2022,76914,1505.7298653706205
22,105,2022,55274,1121.3109332936676
22,109,2022,63088,1086.2980567325978
23,001,2022,64500,1288.5858108538603
23,005,2022,87710,2049.178092945925
23,011,2022,62118,1175.9445546053792
23,019,2022,59438,1279.0114971017867
23,031,2022,79743,1732.37103140545
24,003,2022,116009,2051.9188101198456
24,005,2022,88157,1596.4243214520184
24,013,2022,111672,1524.1280727826768
24,015,2022,86869,1496.2988085668924
24,017,2022,116882,2256.6234251906144
24,021,2022,115724,1890.9956358890486
24,025,2022,106417,1583.1574827790964
24,027,2022,140971,2085.9298222795655
24,031,2022,125583,2100.1669232645622
24,033,2022,97935,1847.1280491809396
24,037,2022,113668,1585.775467264054
24,043,2022,73017,1141.1192163843236
24,045,2022,69421,1400.9523557734935
24,510,2022,58349,1540.1753364275635
25,001,2022,90447,2257.3666790362504
25,003,2022,69744,1250.277678863854
25,005,2022,80628,1641.974973904181
25,009,2022,94378,2225.1453525323673
25,013,2022,66619,1472.8093094060969
25,015,2022,84025,1967.5428645387726
25,017,2022,121304,2591.9928591558546
25,021,2022,120621,2508.1925605232973
25,023,2022,105387,2383.7805082979307
25,025,2022,87669,2895.8972890472555
25,027,2022,88524,1725.5345592329647
26,017,2022,57887,997.1642958678436
26,021,2022,60379,1219.8375716573744
26,025,2022,58191,955.5514622745524
26,045,2022,77158,1129.3549800761286
26,049,2022,58594,932.3030150520759
26,055,2022,75553,1630.2212509393094
26,065,2022,62548,1082.2208189730327
26,075,2022,62581,851.5860303962695
26,077,2022,67905,1138.9752873424031
26,081,2022,76247,1509.9147620629622
26,093,2022,96135,1781.4172700502002
26,099,2022,73876,1241.7625337029601
26,111,2022,73643,1332.8449891417515
26,115,2022,72573,1038.3714783380951
26,121,2022,61347,1033.4745974694708
26,125,2022,92620,1566.9182123886176
26,139,2022,83932,1433.4731350824602
26,145,2022,56579,896.9790122556684
26,147,2022,66887,965.8652539248058
26,161,2022,84245,1880.0212180107117
26,163,2022,57223,1203.2448188674036
27,003,2022,95782,1463.2658005255807
27,013,2022,70906,1192.420977761119
27,019,2022,116308,1738.660996147075
27,027,2022,75006,870.8388231520225
27,037,2022,101360,1496.3526054253007
27,053,2022,92595,1594.3748924252868
27,109,2022,90420,1508.3573437901985
27,123,2022,78108,1370.9580908719927
27,137,2022,66491,1350.4687260003648
27,139,2022,118268,1583.7790080727566
27,145,2022,73105,1138.1496584891784
27,163,2022,110828,1809.8467388032543
27,169,2022,66162,834.6395262874659
27,171,2022,102980,1579.456749849973
28,033,2022,79666,1548.2331468044085
28,035,2022,49340,988.4363578079334
28,047,2022,55211,1179.7665335377444
28,049,2022,48596,1121.3642223885056
28,059,2022,60045,1155.744107576382
28,071,2022,59748,1696.5218459138016
28,073,2022,67972,1265.7537585701566
28,089,2022,79105,1606.8144275853374
28,121,2022,76460,1484.957225647852
29,019,2022,66564,1046.1568986560976
29,021,2022,58303,723.5541930449428
29,031,2022,65070,769.2687261195227
29,037,2022,82473,1465.6351023022023
29,043,2022,75787,1169.3382846253733
29,047,2022,82264,1256.0064751107527
29,077,2022,54968,1100.6007292895008
29,095,2022,65169,1179.04240105055
29,097,2022,54963,1007.2568335879052
29,099,2022,77217,1212.4368679356796
29,101,2022,62503,859.3558036863384
29,165,2022,92543,1392.3526283330139
29,183,2022,99596,1510.6583475470322
29,189,2022,78067,1225.4691083544062
29,510,2022,52941,1121.5407292999805
30,013,2022,61351,1133.7823422366298
30,029,2022,68025,1924.8032864303761
30,031,2022,83434,2139.677789551406
30,063,2022,66840,1340.9342575195635
30,111,2022,72300,1254.775615503578
31,055,2022,76083,1181.9594376877506
31,109,2022,70387,1089.7593895670536
31,111,2022,63019,766.7612512097204
31,153,2022,95911,1275.6180401109361
32,003,2022,69911,1705.8571093395929
32,019,2022,70026,1571.2630176512082
32,023,2022,53602,1331.7389161858775
32,031,2022,81531,1777.3464762730334
32,510,2022,67465,1612.7176323051551
33,005,2022,76551,1531.245715629857
33,011,2022,95112,1777.7608691886928
33,013,2022,88806,1640.7574821283213
33,015,2022,110225,2054.425481823228
33,017,2022,83212,1684.2616395784705
34,001,2022,73113,1755.9029816566263
34,003,2022,118714,2386.660800675064
34,005,2022,102615,1902.9051514853907
34,007,2022,82005,1802.4011302478195
34,013,2022,73785,1925.332059207992
34,015,2022,99668,2177.735646200277
34,017,2022,86854,2521.655223376316
34,019,2022,133534,2186.4713078358277
34,021,2022,92697,2157.3844449208814
34,023,2022,105206,2219.075580494991
34,025,2022,118527,2497.278759227469
34,027,2022,130808,2516.401864758199
34,029,2022,82379,2314.5171662374196
34,031,2022,84465,1942.9082431526706
34,035,2022,131948,2261.9013545388884
34,037,2022,111094,1899.6901521170037
34,039,2022,95000,2191.4035741073017
34,041,2022,92620,1638.4752229221392
35,001,2022,62220,1313.9709680762403
35,005,2022,49673,1005.6247587962458
35,009,2022,55427,1066.2890132312548
35,013,2022,51232,1278.1755053794582
35,035,2022,50833,1290.1471737473325
35,043,2022,76424,1604.3497479730029
35,049,2022,70522,1791.0041858388802
35,061,2022,56246,1306.6767322469445
36,001,2022,78829,1366.1209089620877
36,005,2022,47036,2309.901732986224
36,007,2022,58317,1077.2298583503655
36,021,2022,81741,1881.6478999743242
36,027,2022,94578,1824.552449816335
36,029,2022,68014,1190.7923850068244
36,045,2022,62782,1096.2200212477835
36,047,2022,74692,3063.9163052746085
36,055,2022,71450,1268.7748664967794
36,059,2022,137709,3044.5628706275347
36,061,2022,99880,3792.6455578082146
36,063,2022,65882,852.3395019120991
36,065,2022,66402,1219.0585623665347
36,067,2022,71479,1341.7468701872388
36,069,2022,76603,1385.4062667156622
36,071,2022,91806,1965.7742939424272
36,075,2022,65054,1023.0791577314787
36,081,2022,82431,2542.8214026451037
36,083,2022,83734,1224.375502872215
36,085,2022,96185,1973.2411258301488
36,087,2022,106173,2495.564329025606
36,091,2022,97038,1544.1393837742569
36,093,2022,75056,1217.429828130134
36,101,2022,62506,1218.8622808586567
36,103,2022,122498,3543.082196006262
36,109,2022,69995,1959.5781385761309
36,111,2022,77197,1902.7249866799202
36,119,2022,114651,2654.902400229229
37,001,2022,60866,1255.762392826421
37,019,2022,71193,1703.8229813811688
37,021,2022,66531,1682.5089759323916
37,025,2022,83828,1618.8979164404561
37,031,2022,66965,1359.966423694177
37,035,2022,62070,1321.4228412388386
37,037,2022,84222,1583.8199633151219
37,049,2022,61676,1279.3102629085406
37,051,2022,55551,1243.9769928372707
37,057,2022,58473,1209.7461823232911
37,063,2022,74927,1576.5761476077978
37,067,2022,61229,1344.4983249506038
37,069,2022,70493,1530.4224830808198
37,071,2022,62628,1474.904315707612
37,081,2022,62880,1237.6799681234568
37,085,2022,64992,1578.7303355535903
37,089,2022,65508,1868.3087558846325
37,093,2022,57141,1471.8349883084657
37,097,2022,73103,1562.9012071968298
37,101,2022,75288,1649.574292337702
37,109,2022,75672,1494.5525590072123
37,119,2022,79265,1658.990221157849
37,125,2022,77981,1674.5748987264208
37,127,2022,56770,1078.7703447456706
37,129,2022,67515,1606.57941877966
37,133,2022,59976,1307.5227129614025
37,135,2022,85785,1711.5310001460675
37,139,2022,61411,1226.577673806649
37,141,2022,74538,1762.4282513108283
37,147,2022,54915,1243.3433999604674
37,151,2022,56423,915.4714757589234
37,159,2022,59717,1164.079334355507
37,179,2022,95533,1840.4866179652342
37,183,2022,96734,1634.9807613917717
38,015,2022,82141,1060.9936826200926
38,017,2022,73249,1009.4338310443491
38,035,2022,64698,948.0727589152274
38,093,2022,59167,1072.8239629237644
38,101,2022,78143,844.8474436095793
38,105,2022,86139,927.6359438826431
39,017,2022,77062,1299.9271630489684
39,023,2022,58954,812.1458738473422
39,025,2022,79573,1328.2002284294829
39,035,2022,60074,1142.5571080221125
39,041,2022,123995,1423.6900146115095
39,045,2022,82969,1244.313082373407
39,049,2022,71070,1294.1210888728838
39,057,2022,81243,1387.4264365383508
39,061,2022,68249,1303.5810417248902
39,063,2022,67006,1107.7368533599317
39,081,2022,53124,723.3270804945237
39,085,2022,76835,1163.9148238027094
39,089,2022,78505,1373.0274750705128
39,093,2022,67272,1067.0897093743001
39,095,2022,57265,937.5227310324168
39,099,2022,54279,825.5570390579007
39,103,2022,89968,1534.330096537353
39,109,2022,71440,1164.679074526061
39,113,2022,61942,1052.4460590551023
39,133,2022,69796,1171.2004122799435
39,139,2022,56557,743.2557571785479
39,151,2022,63130,928.7949162314814
39,153,2022,68360,1036.599557334878
39,155,2022,53537,861.9924135497557
39,159,2022,104496,1274.5855903587897
39,165,2022,103128,1634.330370524148
39,169,2022,70320,916.1937191184543
39,173,2022,70537,1432.464940102679
40,017,2022,82364,1399.7501963856757
40,027,2022,71757,1237.147042152517
